Unnamed: 0,consecutivo,Id,fecha,anio,mes,dia,dia_sem,rango_hora,mun,calle_1,calle_2,lon,lat,tipo_siniestro,condicion_usuario,tipo_usuario,ibaen_atro,sexo,rango_edad,consecuencia
3289,30596,2019-06-09-60283-SISCAV-16:00 A 17:59,2019-06-09,2019,Junio,9,domingo,17:00 a 17:59,Guadalajara,Federalismo Calz,San Felipe,-103.3541,20.67939,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Hombre,No disponible,Lesionado
3290,30597,2019-06-09-60283-SISCAV-16:00 A 17:59,2019-06-09,2019,Junio,9,domingo,17:00 a 17:59,Guadalajara,Federalismo Calz,San Felipe,-103.3541,20.67939,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Mujer,No disponible,Lesionado
3291,30598,2019-06-09-60283-SISCAV-16:00 A 17:59,2019-06-09,2019,Junio,9,domingo,17:00 a 17:59,Guadalajara,Federalismo Calz,San Felipe,-103.3541,20.67939,Colision Entre Dos o Mas Vehiculos,Conductor,Sin datos,Sin datos,No especificado,No disponible,Ileso
3292,30599,2019-06-09-60283-SISCAV-16:00 A 17:59,2019-06-09,2019,Junio,9,domingo,17:00 a 17:59,Guadalajara,Federalismo Calz,San Felipe,-103.3541,20.67939,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Ileso
3293,30600,2019-06-09-60283-SISCAV-16:00 A 17:59,2019-06-09,2019,Junio,9,domingo,17:00 a 17:59,Guadalajara,Federalismo Calz,San Felipe,-103.3541,20.67939,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Ileso
3294,30601,2019-06-09-60294-SISCAV-00:00 A 01:59,2019-06-09,2019,Junio,9,domingo,01:00 a 01:59,Guadalajara,Colon Av,Isla Palos,-103.3717,20.64438,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Ileso
3295,30602,2019-06-09-60294-SISCAV-00:00 A 01:59,2019-06-09,2019,Junio,9,domingo,01:00 a 01:59,Guadalajara,Colon Av,Isla Palos,-103.3717,20.64438,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Hombre,No disponible,Lesionado
3296,30603,2019-06-09-60294-SISCAV-00:00 A 01:59,2019-06-09,2019,Junio,9,domingo,01:00 a 01:59,Guadalajara,Colon Av,Isla Palos,-103.3717,20.64438,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,28-37,Ileso
3297,30604,2019-06-09-60294-SISCAV-00:00 A 01:59,2019-06-09,2019,Junio,9,domingo,01:00 a 01:59,Guadalajara,Colon Av,Isla Palos,-103.3717,20.64438,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Ileso
3300,30615,2019-06-10-3-EHGR-SIN DATOS,2019-06-10,2019,Junio,10,lunes,No especificado,Guadalajara,Patria Av,Enrique Diaz De Leon,-103.361,20.71322,Colision Entre Dos o Mas Vehiculos,Conductor,Sin datos,Sin datos,No especificado,No disponible,Ileso
3301,30616,2019-06-10-3-EHGR-SIN DATOS,2019-06-10,2019,Junio,10,lunes,No especificado,Guadalajara,Patria Av,Enrique Diaz De Leon,-103.361,20.71322,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,No especificado,No disponible,Fallecido
3302,30617,2019-06-10-60452-SISCAV-10:00 A 11:59,2019-06-10,2019,Junio,10,lunes,10:00 a 10:59,Zapopan,Periferico,5 De Mayo Ocotan,-103.4405,20.71008,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Ileso
3303,30618,2019-06-10-60452-SISCAV-10:00 A 11:59,2019-06-10,2019,Junio,10,lunes,10:00 a 10:59,Zapopan,Periferico,5 De Mayo Ocotan,-103.4405,20.71008,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,No especificado,No disponible,Ileso
3304,30619,2019-06-10-60452-SISCAV-10:00 A 11:59,2019-06-10,2019,Junio,10,lunes,10:00 a 10:59,Zapopan,Periferico,5 De Mayo Ocotan,-103.4405,20.71008,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Ileso
3305,30620,2019-06-10-60452-SISCAV-10:00 A 11:59,2019-06-10,2019,Junio,10,lunes,10:00 a 10:59,Zapopan,Periferico,5 De Mayo Ocotan,-103.4405,20.71008,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Hombre,No disponible,Lesionado
3306,30621,2019-06-10-60452-SISCAV-10:00 A 11:59,2019-06-10,2019,Junio,10,lunes,10:00 a 10:59,Zapopan,Periferico,5 De Mayo Ocotan,-103.4405,20.71008,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Mujer,No disponible,Lesionado
3307,30622,2019-06-10-60452-SISCAV-10:00 A 11:59,2019-06-10,2019,Junio,10,lunes,10:00 a 10:59,Zapopan,Periferico,5 De Mayo Ocotan,-103.4405,20.71008,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Mujer,No disponible,Lesionado
3308,30623,2019-06-10-60452-SISCAV-10:00 A 11:59,2019-06-10,2019,Junio,10,lunes,10:00 a 10:59,Zapopan,Periferico,5 De Mayo Ocotan,-103.4405,20.71008,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Hombre,No disponible,Lesionado
3309,30624,2019-06-10-60461-SISCAV-14:00 A 15:59,2019-06-10,2019,Junio,10,lunes,14:00 a 14:59,Guadalajara,De Las Americas Av,Isabel Prieto,-103.3734,20.68983,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,No especificado,No disponible,Ileso
3310,30625,2019-06-10-60461-SISCAV-14:00 A 15:59,2019-06-10,2019,Junio,10,lunes,14:00 a 14:59,Guadalajara,De Las Americas Av,Isabel Prieto,-103.3734,20.68983,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Taxi,Hombre,38-47,Ileso
3311,30626,2019-06-10-60461-SISCAV-14:00 A 15:59,2019-06-10,2019,Junio,10,lunes,14:00 a 14:59,Guadalajara,De Las Americas Av,Isabel Prieto,-103.3734,20.68983,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Ileso
3312,30627,2019-06-10-60461-SISCAV-14:00 A 15:59,2019-06-10,2019,Junio,10,lunes,14:00 a 14:59,Guadalajara,De Las Americas Av,Isabel Prieto,-103.3734,20.68983,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Taxi,Hombre,18-27,Lesionado
3313,30628,2019-06-10-60514-SISCAV-08:00 A 09:59,2019-06-10,2019,Junio,10,lunes,09:00 a 09:59,Zapopan,Enrique Diaz De Leon,Lomas Verdes,-103.3613,20.71385,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Ileso
3314,30629,2019-06-10-60514-SISCAV-08:00 A 09:59,2019-06-10,2019,Junio,10,lunes,09:00 a 09:59,Zapopan,Enrique Diaz De Leon,Lomas Verdes,-103.3613,20.71385,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,28-37,Fallecido
3315,30630,2019-06-10-60514-SISCAV-08:00 A 09:59,2019-06-10,2019,Junio,10,lunes,09:00 a 09:59,Zapopan,Enrique Diaz De Leon,Lomas Verdes,-103.3613,20.71385,Colision Entre Dos o Mas Vehiculos,Pasajero,Motociclista,Motocicleta,No especificado,No disponible,Lesionado
3316,30631,2019-06-10-60514-SISCAV-08:00 A 09:59,2019-06-10,2019,Junio,10,lunes,09:00 a 09:59,Zapopan,Enrique Diaz De Leon,Lomas Verdes,-103.3613,20.71385,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,No especificado,No disponible,Ileso
3317,30632,2019-06-10-8-TRANSPORTE PUBLICO-10:00 A 11:59,2019-06-10,2019,Junio,10,lunes,11:00 a 11:59,Zapopan,Paseo De Los Almendros,Paseo De Los Ocotes,-103.3531,20.76525,Caida Del Vehiculo,Conductor,Transporte Publico De Pasajeros,Transporte Publico,Hombre,38-47,Ileso
3318,30633,2019-06-10-8-TRANSPORTE PUBLICO-10:00 A 11:59,2019-06-10,2019,Junio,10,lunes,11:00 a 11:59,Zapopan,Paseo De Los Almendros,Paseo De Los Ocotes,-103.3531,20.76525,Caida Del Vehiculo,Pasajero,Transporte Publico De Pasajeros,Transporte Publico,Mujer,18-27,Lesionado
3319,30634,2019-06-10-9-TRANSPORTE PUBLICO-20:00 A 21:59,2019-06-10,2019,Junio,10,lunes,21:00 a 21:59,Guadalajara,Manuel Avila Camacho,Calle 1 A,-103.3658,20.70634,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Publico De Pasajeros,Transporte Publico,Hombre,28-37,Ileso
3320,30635,2019-06-10-9-TRANSPORTE PUBLICO-20:00 A 21:59,2019-06-10,2019,Junio,10,lunes,21:00 a 21:59,Guadalajara,Manuel Avila Camacho,Calle 1 A,-103.3658,20.70634,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,28-37,Ileso
3321,30636,2019-06-10-9-TRANSPORTE PUBLICO-20:00 A 21:59,2019-06-10,2019,Junio,10,lunes,21:00 a 21:59,Guadalajara,Manuel Avila Camacho,Calle 1 A,-103.3658,20.70634,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Mujer,48-59,Lesionado
3322,30637,2019-06-10-9-TRANSPORTE PUBLICO-20:00 A 21:59,2019-06-10,2019,Junio,10,lunes,21:00 a 21:59,Guadalajara,Manuel Avila Camacho,Calle 1 A,-103.3658,20.70634,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,28-37,Ileso
3323,30638,2019-06-10-9-TRANSPORTE PUBLICO-20:00 A 21:59,2019-06-10,2019,Junio,10,lunes,21:00 a 21:59,Guadalajara,Manuel Avila Camacho,Calle 1 A,-103.3658,20.70634,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,28-37,Ileso
3324,30639,2019-06-11-60510-SISCAV-14:00 A 15:59,2019-06-11,2019,Junio,11,martes,15:00 a 15:59,Guadalajara,Jose Maria Vigil,Ruben Dario,-103.3847,20.6913,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,No especificado,No disponible,Ileso
3325,30640,2019-06-11-60510-SISCAV-14:00 A 15:59,2019-06-11,2019,Junio,11,martes,15:00 a 15:59,Guadalajara,Jose Maria Vigil,Ruben Dario,-103.3847,20.6913,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,No especificado,No disponible,Ileso
3326,30641,2019-06-11-60510-SISCAV-14:00 A 15:59,2019-06-11,2019,Junio,11,martes,15:00 a 15:59,Guadalajara,Jose Maria Vigil,Ruben Dario,-103.3847,20.6913,Colision Entre Dos o Mas Vehiculos,Conductor,Sin datos,Sin datos,No especificado,No disponible,Ileso
3327,30642,2019-06-11-60510-SISCAV-14:00 A 15:59,2019-06-11,2019,Junio,11,martes,15:00 a 15:59,Guadalajara,Jose Maria Vigil,Ruben Dario,-103.3847,20.6913,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Mujer,28-37,Lesionado
3337,30652,2019-06-11-60539-SISCAV-16:00 A 17:59,2019-06-11,2019,Junio,11,martes,16:00 a 16:59,Guadalajara,Circunvalacion Av,Mar Del Norte,-103.3656,20.70304,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Hombre,38-47,Ileso
3338,30653,2019-06-11-60539-SISCAV-16:00 A 17:59,2019-06-11,2019,Junio,11,martes,16:00 a 16:59,Guadalajara,Circunvalacion Av,Mar Del Norte,-103.3656,20.70304,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Ileso
3339,30654,2019-06-11-60539-SISCAV-16:00 A 17:59,2019-06-11,2019,Junio,11,martes,16:00 a 16:59,Guadalajara,Circunvalacion Av,Mar Del Norte,-103.3656,20.70304,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
3340,30655,2019-06-11-60539-SISCAV-16:00 A 17:59,2019-06-11,2019,Junio,11,martes,16:00 a 16:59,Guadalajara,Circunvalacion Av,Mar Del Norte,-103.3656,20.70304,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Mujer,18-27,Ileso
3350,30668,2019-06-12-60568-SISCAV-10:00 A 11:59,2019-06-12,2019,Junio,12,miércoles,11:00 a 11:59,Guadalajara,8 De Julio,Pedro Moreno,-103.375,20.61361,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,18-27,Ileso
3351,30669,2019-06-12-60568-SISCAV-10:00 A 11:59,2019-06-12,2019,Junio,12,miércoles,11:00 a 11:59,Guadalajara,8 De Julio,Pedro Moreno,-103.375,20.61361,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte de Carga,Camioneta De Carga,Hombre,No disponible,Lesionado
3352,30670,2019-06-12-60568-SISCAV-10:00 A 11:59,2019-06-12,2019,Junio,12,miércoles,11:00 a 11:59,Guadalajara,8 De Julio,Pedro Moreno,-103.375,20.61361,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte de Carga,Camioneta De Carga,Hombre,No disponible,Lesionado
3353,30671,2019-06-12-60568-SISCAV-10:00 A 11:59,2019-06-12,2019,Junio,12,miércoles,11:00 a 11:59,Guadalajara,8 De Julio,Pedro Moreno,-103.375,20.61361,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte de Carga,Camioneta De Carga,Mujer,No disponible,Lesionado
3354,30672,2019-06-12-60568-SISCAV-10:00 A 11:59,2019-06-12,2019,Junio,12,miércoles,11:00 a 11:59,Guadalajara,8 De Julio,Pedro Moreno,-103.375,20.61361,Colision Entre Dos o Mas Vehiculos,Conductor,Sin datos,Sin datos,No especificado,No disponible,Ileso
3355,30673,2019-06-12-60568-SISCAV-10:00 A 11:59,2019-06-12,2019,Junio,12,miércoles,11:00 a 11:59,Guadalajara,8 De Julio,Pedro Moreno,-103.375,20.61361,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,48-59,Ileso
3356,30674,2019-06-12-60568-SISCAV-10:00 A 11:59,2019-06-12,2019,Junio,12,miércoles,11:00 a 11:59,Guadalajara,8 De Julio,Pedro Moreno,-103.375,20.61361,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Mujer,28-37,Ileso
3357,30675,2019-06-12-60602-SISCAV-08:00 A 09:59,2019-06-12,2019,Junio,12,miércoles,09:00 a 09:59,Zapopan,Patria Av,Real Acueducto Av,-103.407,20.7098,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,18-27,Ileso
3358,30676,2019-06-12-60602-SISCAV-08:00 A 09:59,2019-06-12,2019,Junio,12,miércoles,09:00 a 09:59,Zapopan,Patria Av,Real Acueducto Av,-103.407,20.7098,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Ileso
3359,30677,2019-06-12-60602-SISCAV-08:00 A 09:59,2019-06-12,2019,Junio,12,miércoles,09:00 a 09:59,Zapopan,Patria Av,Real Acueducto Av,-103.407,20.7098,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,28-37,Lesionado
3360,30678,2019-06-12-60602-SISCAV-08:00 A 09:59,2019-06-12,2019,Junio,12,miércoles,09:00 a 09:59,Zapopan,Patria Av,Real Acueducto Av,-103.407,20.7098,Colision Entre Dos o Mas Vehiculos,Conductor,Sin datos,Sin datos,No especificado,No disponible,Ileso
3361,30679,2019-06-12-60602-SISCAV-08:00 A 09:59,2019-06-12,2019,Junio,12,miércoles,09:00 a 09:59,Zapopan,Patria Av,Real Acueducto Av,-103.407,20.7098,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,28-37,Ileso
3365,30683,2019-06-13-10-TRANSPORTE PUBLICO-12:00 A 13:59,2019-06-13,2019,Junio,13,jueves,13:00 a 13:59,Zapopan,Carretera A Tesistan,Periferico,-103.4037,20.73852,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Publico De Pasajeros,Transporte Publico,Hombre,38-47,Ileso
3366,30684,2019-06-13-10-TRANSPORTE PUBLICO-12:00 A 13:59,2019-06-13,2019,Junio,13,jueves,13:00 a 13:59,Zapopan,Carretera A Tesistan,Periferico,-103.4037,20.73852,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Mujer,38-47,Lesionado
3367,30685,2019-06-13-10-TRANSPORTE PUBLICO-12:00 A 13:59,2019-06-13,2019,Junio,13,jueves,13:00 a 13:59,Zapopan,Carretera A Tesistan,Periferico,-103.4037,20.73852,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Ileso
3368,30686,2019-06-13-10-TRANSPORTE PUBLICO-12:00 A 13:59,2019-06-13,2019,Junio,13,jueves,13:00 a 13:59,Zapopan,Carretera A Tesistan,Periferico,-103.4037,20.73852,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Ileso
3369,30687,2019-06-13-20-EHGR-22:00 A 23:59,2019-06-13,2019,Junio,13,jueves,23:00 a 23:59,Guadalajara,Benigno Lopez,Jose Macisidor,-103.3672,20.61862,Colision Con Peaton/Atropellamiento,Conductor,Motociclista,Motocicleta,Hombre,No disponible,Ileso
3370,30688,2019-06-13-20-EHGR-22:00 A 23:59,2019-06-13,2019,Junio,13,jueves,23:00 a 23:59,Guadalajara,Benigno Lopez,Jose Macisidor,-103.3672,20.61862,Colision Con Peaton/Atropellamiento,Peatón,Peaton,Motocicleta,Mujer,0-17,Lesionado
3378,30700,2019-06-13-60664-SISCAV-08:00 A 09:59,2019-06-13,2019,Junio,13,jueves,09:00 a 09:59,Guadalajara,Garibaldi,Venustiano Carranza,-103.3444,20.68118,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Ileso
3379,30701,2019-06-13-60664-SISCAV-08:00 A 09:59,2019-06-13,2019,Junio,13,jueves,09:00 a 09:59,Guadalajara,Garibaldi,Venustiano Carranza,-103.3444,20.68118,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Mujer,48-59,Ileso
3380,30702,2019-06-13-60664-SISCAV-08:00 A 09:59,2019-06-13,2019,Junio,13,jueves,09:00 a 09:59,Guadalajara,Garibaldi,Venustiano Carranza,-103.3444,20.68118,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Hombre,No disponible,Lesionado
3381,30703,2019-06-13-60664-SISCAV-08:00 A 09:59,2019-06-13,2019,Junio,13,jueves,09:00 a 09:59,Guadalajara,Garibaldi,Venustiano Carranza,-103.3444,20.68118,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Ileso
3382,30704,2019-06-13-60664-SISCAV-08:00 A 09:59,2019-06-13,2019,Junio,13,jueves,09:00 a 09:59,Guadalajara,Garibaldi,Venustiano Carranza,-103.3444,20.68118,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,No especificado,No disponible,Ileso
3386,30712,2019-06-14-11-TRANSPORTE PUBLICO-12:00 A 13:59,2019-06-14,2019,Junio,14,viernes,13:00 a 13:59,Guadalajara,8 De Julio,Morelos,-103.3523,20.67643,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Publico De Pasajeros,Transporte Publico,Hombre,28-37,Ileso
3387,30713,2019-06-14-11-TRANSPORTE PUBLICO-12:00 A 13:59,2019-06-14,2019,Junio,14,viernes,13:00 a 13:59,Guadalajara,8 De Julio,Morelos,-103.3523,20.67643,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Mujer,18-27,Ileso
3388,30714,2019-06-14-11-TRANSPORTE PUBLICO-12:00 A 13:59,2019-06-14,2019,Junio,14,viernes,13:00 a 13:59,Guadalajara,8 De Julio,Morelos,-103.3523,20.67643,Colision Entre Dos o Mas Vehiculos,Peatón,Peaton,Automovil,Hombre,28-37,Lesionado
3389,30715,2019-06-14-22-EHGR-12:00 A 13:59,2019-06-14,2019,Junio,14,viernes,13:00 a 13:59,Guadalajara,8 De Julio,Madero,-103.3524,20.67347,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Publico De Pasajeros,Transporte Publico,Hombre,No disponible,Ileso
3390,30716,2019-06-14-22-EHGR-12:00 A 13:59,2019-06-14,2019,Junio,14,viernes,13:00 a 13:59,Guadalajara,8 De Julio,Madero,-103.3524,20.67347,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Mujer,No disponible,Ileso
3391,30717,2019-06-14-22-EHGR-12:00 A 13:59,2019-06-14,2019,Junio,14,viernes,13:00 a 13:59,Guadalajara,8 De Julio,Madero,-103.3524,20.67347,Colision Entre Dos o Mas Vehiculos,Peatón,Peaton,Automovil,Hombre,38-47,Lesionado
3392,30718,2019-06-14-24-EHGR-06:00 A 07:59,2019-06-14,2019,Junio,14,viernes,07:00 a 07:59,Guadalajara,Felix Palavicini,Estacionamiento Svt,-103.3471,20.70514,Caida Del Vehiculo,Conductor,Ciclista,Bicicleta,Mujer,No disponible,Lesionado
3407,30733,2019-06-14-60723-SISCAV-14:00 A 15:59,2019-06-14,2019,Junio,14,viernes,15:00 a 15:59,Guadalajara,Alcalde Av,Felix Palavicini,-103.3473,20.70347,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,No especificado,No disponible,Ileso
3408,30734,2019-06-14-60723-SISCAV-14:00 A 15:59,2019-06-14,2019,Junio,14,viernes,15:00 a 15:59,Guadalajara,Alcalde Av,Felix Palavicini,-103.3473,20.70347,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,No especificado,No disponible,Ileso
3409,30735,2019-06-14-60723-SISCAV-14:00 A 15:59,2019-06-14,2019,Junio,14,viernes,15:00 a 15:59,Guadalajara,Alcalde Av,Felix Palavicini,-103.3473,20.70347,Colision Entre Dos o Mas Vehiculos,Pasajero,Motociclista,Motocicleta,Mujer,No disponible,Lesionado
3410,30740,2019-06-14-60753-SISCAV-18:00 A 19:59,2019-06-14,2019,Junio,14,viernes,19:00 a 19:59,Guadalajara,Fidel Velazquez,Valencia,-103.3409,20.71151,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Ileso
3411,30741,2019-06-14-60753-SISCAV-18:00 A 19:59,2019-06-14,2019,Junio,14,viernes,19:00 a 19:59,Guadalajara,Fidel Velazquez,Valencia,-103.3409,20.71151,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Taxi,No especificado,No disponible,Ileso
3412,30742,2019-06-14-60753-SISCAV-18:00 A 19:59,2019-06-14,2019,Junio,14,viernes,19:00 a 19:59,Guadalajara,Fidel Velazquez,Valencia,-103.3409,20.71151,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,18-27,Lesionado
3413,30743,2019-06-14-60753-SISCAV-18:00 A 19:59,2019-06-14,2019,Junio,14,viernes,19:00 a 19:59,Guadalajara,Fidel Velazquez,Valencia,-103.3409,20.71151,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte de Carga,Camioneta De Carga,Hombre,No disponible,Lesionado
3414,30748,2019-06-14-60830-SISCAV-06:00 A 07:59,2019-06-14,2019,Junio,14,viernes,07:00 a 07:59,Guadalajara,Ruben Dario,Turin,-103.3839,20.6942,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,28-37,Lesionado
3415,30749,2019-06-14-60830-SISCAV-06:00 A 07:59,2019-06-14,2019,Junio,14,viernes,07:00 a 07:59,Guadalajara,Ruben Dario,Turin,-103.3839,20.6942,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,18-27,Ileso
3416,30750,2019-06-14-60830-SISCAV-06:00 A 07:59,2019-06-14,2019,Junio,14,viernes,07:00 a 07:59,Guadalajara,Ruben Dario,Turin,-103.3839,20.6942,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,18-27,Ileso
3417,30751,2019-06-14-60830-SISCAV-06:00 A 07:59,2019-06-14,2019,Junio,14,viernes,07:00 a 07:59,Guadalajara,Ruben Dario,Turin,-103.3839,20.6942,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Ileso
3418,30752,2019-06-14-60856-SISCAV-16:00 A 17:59,2019-06-14,2019,Junio,14,viernes,17:00 a 17:59,Zapopan,Periferico,Acueducto Av Zap,-103.4188,20.72484,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Ileso
3419,30753,2019-06-14-60856-SISCAV-16:00 A 17:59,2019-06-14,2019,Junio,14,viernes,17:00 a 17:59,Zapopan,Periferico,Acueducto Av Zap,-103.4188,20.72484,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Ileso
3420,30754,2019-06-14-60856-SISCAV-16:00 A 17:59,2019-06-14,2019,Junio,14,viernes,17:00 a 17:59,Zapopan,Periferico,Acueducto Av Zap,-103.4188,20.72484,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Hombre,No disponible,Lesionado
